Age,Job Title,Years of Experience,Salary,Gender_Female,Gender_Male,Gender_Other,Education Level_High School,Education Level_Bachelor's,Education Level_Bachelor's Degree,Education Level_Master's,Education Level_Master's Degree,Education Level_PhD,Seniority
33.0,92,8.0,120000.0,0,1,0,0,0,1,0,0,0,7
27.0,55,2.0,50000.0,1,0,0,0,0,1,0,0,0,8
43.0,112,19.0,185000.0,0,1,0,0,0,0,0,1,0,10
34.0,76,9.0,130000.0,0,1,0,0,0,1,0,0,0,7
25.0,100,0.0,25000.0,1,0,0,1,0,0,0,0,0,1
31.0,50,6.0,100000.0,0,1,0,0,0,0,0,1,0,0
33.0,98,10.0,150000.0,0,1,0,0,0,0,0,0,1,9
27.0,112,3.0,85000.0,0,1,0,0,0,1,0,0,0,5
35.0,75,11.0,160000.0,1,0,0,0,0,0,0,1,0,4
24.0,50,1.0,55000.0,0,1,0,0,0,1,0,0,0,0
28.0,27,5.0,100000.0,1,0,0,0,0,0,0,0,1,9
32.0,92,8.0,120000.0,0,1,0,0,0,1,0,0,0,7
26.0,55,2.0,50000.0,1,0,0,0,0,1,0,0,0,8
41.0,112,19.0,185000.0,0,1,0,0,0,0,0,1,0,10
33.0,76,9.0,130000.0,0,1,0,0,0,1,0,0,0,7
24.0,100,0.0,25000.0,1,0,0,1,0,0,0,0,0,1
30.0,50,6.0,100000.0,0,1,0,0,0,0,0,1,0,0
32.0,98,10.0,150000.0,0,1,0,0,0,0,0,0,1,9
22.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,88,13.0,160000.0,0,1,0,0,0,1,0,0,0,7
38.0,76,14.0,170000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,1.0,55000.0,0,1,0,0,0,1,0,0,0,6
31.0,74,4.0,65000.0,1,0,0,0,0,1,0,0,0,4
29.0,86,3.0,60000.0,0,1,0,0,0,1,0,0,0,8
34.0,97,11.0,160000.0,1,0,0,0,0,0,0,0,1,4
26.0,73,2.0,50000.0,0,1,0,0,0,1,0,0,0,0
31.0,51,8.0,120000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,1.0,55000.0,0,1,0,0,0,1,0,0,0,6
31.0,74,4.0,65000.0,1,0,0,0,0,1,0,0,0,4
29.0,86,3.0,60000.0,0,1,0,0,0,1,0,0,0,8
34.0,97,11.0,160000.0,1,0,0,0,0,0,0,0,1,4
26.0,73,2.0,50000.0,0,1,0,0,0,1,0,0,0,0
31.0,51,8.0,120000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,85000.0,0,1,0,0,0,1,0,0,0,5
35.0,75,11.0,160000.0,1,0,0,0,0,0,0,1,0,4
24.0,50,1.0,55000.0,0,1,0,0,0,1,0,0,0,0
28.0,27,5.0,100000.0,1,0,0,0,0,0,0,0,1,9
32.0,92,8.0,120000.0,0,1,0,0,0,1,0,0,0,7
26.0,55,2.0,50000.0,1,0,0,0,0,1,0,0,0,8
41.0,112,19.0,185000.0,0,1,0,0,0,0,0,1,0,10
33.0,76,9.0,130000.0,0,1,0,0,0,1,0,0,0,7
24.0,100,0.0,25000.0,1,0,0,1,0,0,0,0,0,1
30.0,50,6.0,100000.0,0,1,0,0,0,0,0,1,0,0
32.0,98,10.0,150000.0,0,1,0,0,0,0,0,0,1,9
22.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,88,13.0,160000.0,0,1,0,0,0,1,0,0,0,7
38.0,76,14.0,170000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,1.0,55000.0,0,1,0,0,0,1,0,0,0,6
31.0,74,4.0,65000.0,1,0,0,0,0,1,0,0,0,4
29.0,86,3.0,60000.0,0,1,0,0,0,1,0,0,0,8
34.0,97,11.0,160000.0,1,0,0,0,0,0,0,0,1,4
26.0,73,2.0,50000.0,0,1,0,0,0,1,0,0,0,0
31.0,51,8.0,120000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,1.0,55000.0,0,1,0,0,0,1,0,0,0,6
31.0,74,4.0,65000.0,1,0,0,0,0,1,0,0,0,4
29.0,86,3.0,60000.0,0,1,0,0,0,1,0,0,0,8
34.0,97,11.0,160000.0,1,0,0,0,0,0,0,0,1,4
26.0,73,2.0,50000.0,0,1,0,0,0,1,0,0,0,0
31.0,51,8.0,120000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,85000.0,0,1,0,0,0,1,0,0,0,5
35.0,75,11.0,160000.0,1,0,0,0,0,0,0,1,0,4
24.0,50,1.0,55000.0,0,1,0,0,0,1,0,0,0,0
28.0,27,5.0,100000.0,1,0,0,0,0,0,0,0,1,9
32.0,92,8.0,120000.0,0,1,0,0,0,1,0,0,0,7
26.0,55,2.0,50000.0,1,0,0,0,0,1,0,0,0,8
41.0,112,19.0,185000.0,0,1,0,0,0,0,0,1,0,10
33.0,76,9.0,130000.0,0,1,0,0,0,1,0,0,0,7
24.0,100,0.0,25000.0,1,0,0,1,0,0,0,0,0,1
30.0,50,6.0,100000.0,0,1,0,0,0,0,0,1,0,0
32.0,98,10.0,150000.0,0,1,0,0,0,0,0,0,1,9
22.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,88,13.0,160000.0,0,1,0,0,0,1,0,0,0,7
38.0,76,14.0,170000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,1.0,55000.0,0,1,0,0,0,1,0,0,0,6
31.0,74,4.0,65000.0,1,0,0,0,0,1,0,0,0,4
29.0,86,3.0,60000.0,0,1,0,0,0,1,0,0,0,8
34.0,97,11.0,160000.0,1,0,0,0,0,0,0,0,1,4
26.0,73,2.0,50000.0,0,1,0,0,0,1,0,0,0,0
31.0,51,8.0,120000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,1.0,55000.0,0,1,0,0,0,1,0,0,0,6
31.0,74,4.0,65000.0,1,0,0,0,0,1,0,0,0,4
29.0,86,3.0,60000.0,0,1,0,0,0,1,0,0,0,8
34.0,97,11.0,160000.0,1,0,0,0,0,0,0,0,1,4
26.0,73,2.0,50000.0,0,1,0,0,0,1,0,0,0,0
31.0,51,8.0,120000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,85000.0,0,1,0,0,0,1,0,0,0,5
35.0,75,11.0,160000.0,1,0,0,0,0,0,0,1,0,4
24.0,50,1.0,55000.0,0,1,0,0,0,1,0,0,0,0
28.0,27,5.0,100000.0,1,0,0,0,0,0,0,0,1,9
32.0,92,8.0,120000.0,0,1,0,0,0,1,0,0,0,7
26.0,55,2.0,50000.0,1,0,0,0,0,1,0,0,0,8
41.0,112,19.0,185000.0,0,1,0,0,0,0,0,1,0,10
33.0,76,9.0,130000.0,0,1,0,0,0,1,0,0,0,7
24.0,100,0.0,25000.0,1,0,0,1,0,0,0,0,0,1
30.0,50,6.0,100000.0,0,1,0,0,0,0,0,1,0,0
32.0,98,10.0,150000.0,0,1,0,0,0,0,0,0,1,9
22.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,88,13.0,160000.0,0,1,0,0,0,1,0,0,0,7
38.0,76,14.0,170000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,1.0,55000.0,0,1,0,0,0,1,0,0,0,6
31.0,74,4.0,65000.0,1,0,0,0,0,1,0,0,0,4
29.0,86,3.0,60000.0,0,1,0,0,0,1,0,0,0,8
34.0,97,11.0,160000.0,1,0,0,0,0,0,0,0,1,4
26.0,73,2.0,50000.0,0,1,0,0,0,1,0,0,0,0
31.0,51,8.0,120000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,1.0,55000.0,0,1,0,0,0,1,0,0,0,6
31.0,74,4.0,65000.0,1,0,0,0,0,1,0,0,0,4
29.0,86,3.0,60000.0,0,1,0,0,0,1,0,0,0,8
34.0,97,11.0,160000.0,1,0,0,0,0,0,0,0,1,4
26.0,73,2.0,50000.0,0,1,0,0,0,1,0,0,0,0
31.0,51,8.0,120000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,85000.0,0,1,0,0,0,1,0,0,0,5
35.0,75,11.0,160000.0,1,0,0,0,0,0,0,1,0,4
24.0,50,1.0,55000.0,0,1,0,0,0,1,0,0,0,0
28.0,27,5.0,100000.0,1,0,0,0,0,0,0,0,1,9
32.0,92,8.0,120000.0,0,1,0,0,0,1,0,0,0,7
26.0,55,2.0,50000.0,1,0,0,0,0,1,0,0,0,8
41.0,112,19.0,185000.0,0,1,0,0,0,0,0,1,0,10
33.0,76,9.0,130000.0,0,1,0,0,0,1,0,0,0,7
24.0,100,0.0,25000.0,1,0,0,1,0,0,0,0,0,1
30.0,50,6.0,100000.0,0,1,0,0,0,0,0,1,0,0
31.0,112,7.0,120000.0,0,1,0,0,0,1,0,0,0,5
26.0,55,2.0,50000.0,1,0,0,0,0,1,0,0,0,8
33.0,76,9.0,130000.0,0,1,0,0,0,0,0,1,0,7
36.0,98,13.0,160000.0,0,1,0,0,0,0,0,0,1,9
27.0,74,2.0,50000.0,1,0,0,0,0,1,0,0,0,4
31.0,92,6.0,100000.0,0,1,0,0,0,1,0,0,0,7
28.0,50,4.0,80000.0,1,0,0,0,0,0,0,1,0,0
25.0,112,1.0,60000.0,0,1,0,0,0,1,0,0,0,5
30.0,103,5.0,90000.0,1,0,0,0,0,1,0,0,0,7
34.0,97,11.0,170000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,180000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,50000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,160000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,55000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,85000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,170000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,180000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,50000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,160000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,55000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,85000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,170000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,180000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,50000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,160000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,55000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,85000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,170000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,180000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,50000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,160000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,55000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,85000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,170000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,180000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,50000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,160000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,55000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,85000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,170000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,180000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,50000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,160000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,55000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,85000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,170000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,180000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,50000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,160000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,55000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,85000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,170000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,180000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,50000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,160000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,55000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,85000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,170000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,180000.0,0,1,0,0,0,0,0,1,0,4
28.0,74,3.0,60000.0,1,0,0,0,0,1,0,0,0,4
33.0,112,9.0,120000.0,0,1,0,0,0,0,0,1,0,5
26.0,55,1.0,45000.0,1,0,0,0,0,1,0,0,0,8
29.0,88,5.0,80000.0,0,1,0,0,0,1,0,0,0,7
35.0,98,11.0,150000.0,1,0,0,0,0,0,0,0,1,9
27.0,112,2.0,65000.0,0,1,0,0,0,1,0,0,0,5
31.0,76,7.0,100000.0,1,0,0,0,0,1,0,0,0,7
28.0,50,4.0,90000.0,0,1,0,0,0,0,0,1,0,0
24.0,73,0.0,40000.0,1,0,0,0,0,1,0,0,0,0
30.0,92,6.0,110000.0,0,1,0,0,0,1,0,0,0,7
34.0,97,12.0,170000.0,1,0,0,0,0,0,0,0,1,4
27.0,112,3.0,75000.0,0,1,0,0,0,1,0,0,0,5
33.0,76,8.0,120000.0,1,0,0,0,0,0,0,1,0,7
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
36.0,98,13.0,180000.0,0,1,0,0,0,0,0,0,1,9
39.0,51,15.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,1.0,50000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
28.0,73,3.0,65000.0,0,1,0,0,0,1,0,0,0,0
32.0,88,7.0,110000.0,1,0,0,0,0,1,0,0,0,7
37.0,75,14.0,190000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,210000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,55000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,170000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,60000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,90000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,160000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,190000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,55000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,170000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,60000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,90000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,160000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,190000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,55000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,170000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,60000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,90000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,160000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,190000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,55000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,170000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,60000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,90000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,160000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,190000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,55000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,170000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,60000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,90000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,160000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,190000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,55000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,170000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,60000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,90000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,160000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,190000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,55000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
36.0,98,12.0,170000.0,1,0,0,0,0,0,0,0,1,9
25.0,88,1.0,60000.0,0,1,0,0,0,1,0,0,0,7
30.0,74,5.0,90000.0,1,0,0,0,0,1,0,0,0,4
34.0,97,11.0,160000.0,0,1,0,0,0,0,0,0,1,4
28.0,73,3.0,60000.0,1,0,0,0,0,1,0,0,0,0
32.0,88,7.0,120000.0,0,1,0,0,0,1,0,0,0,7
24.0,95,0.0,25000.0,1,0,0,1,0,0,0,0,0,8
37.0,75,14.0,190000.0,0,1,0,0,0,0,0,1,0,4
39.0,51,16.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,2.0,55000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
33.0,76,9.0,130000.0,1,0,0,0,0,0,0,1,0,7
27.0,112,3.0,80000.0,0,1,0,0,0,1,0,0,0,5
29.0,112,3.0,75000.0,0,1,0,0,0,1,0,0,0,5
32.0,76,8.0,120000.0,1,0,0,0,0,0,0,1,0,7
27.0,88,2.0,65000.0,0,1,0,0,0,1,0,0,0,7
30.0,27,6.0,100000.0,1,0,0,0,0,0,0,0,1,9
36.0,50,11.0,150000.0,0,1,0,0,0,1,0,0,0,0
28.0,74,3.0,60000.0,1,0,0,0,0,1,0,0,0,4
33.0,112,9.0,120000.0,0,1,0,0,0,0,0,1,0,5
26.0,55,1.0,45000.0,1,0,0,0,0,1,0,0,0,8
29.0,88,5.0,80000.0,0,1,0,0,0,1,0,0,0,7
35.0,98,11.0,150000.0,1,0,0,0,0,0,0,0,1,9
27.0,112,2.0,65000.0,0,1,0,0,0,1,0,0,0,5
31.0,76,7.0,100000.0,1,0,0,0,0,1,0,0,0,7
28.0,50,4.0,90000.0,0,1,0,0,0,0,0,1,0,0
24.0,73,0.0,40000.0,1,0,0,0,0,1,0,0,0,0
30.0,92,6.0,110000.0,0,1,0,0,0,1,0,0,0,7
34.0,97,12.0,170000.0,1,0,0,0,0,0,0,0,1,4
27.0,112,3.0,75000.0,0,1,0,0,0,1,0,0,0,5
33.0,76,8.0,120000.0,1,0,0,0,0,0,0,1,0,7
29.0,73,4.0,70000.0,0,1,0,0,0,1,0,0,0,0
36.0,98,13.0,180000.0,0,1,0,0,0,0,0,0,1,9
39.0,51,15.0,200000.0,1,0,0,0,0,1,0,0,0,7
26.0,86,1.0,50000.0,0,1,0,0,0,1,0,0,0,8
31.0,27,8.0,140000.0,1,0,0,0,0,0,0,0,1,9
28.0,73,3.0,65000.0,0,1,0,0,0,1,0,0,0,0
